"","Subject","Simulation","Artefact","PSNR"
"1065","Xe492",5,"NoiseAndNonlinearities",24.0084730095234
"1066","Xe492",6,"Noise",28.5861477077831
"1067","Xe492",6,"Nonlinearities",29.5247509411848
"1068","Xe492",6,"NoiseAndNonlinearities",29.1388358322286
"1069","Xe492",7,"Noise",40.5745156644547
"1070","Xe492",7,"Nonlinearities",38.2081488515007
"1071","Xe492",7,"NoiseAndNonlinearities",18.1720060325744
"1072","Xe492",8,"Noise",15.5172151580218
"1073","Xe492",8,"Nonlinearities",25.6791622170415
"1074","Xe492",8,"NoiseAndNonlinearities",16.1833104738151
"1075","Xe492",9,"Noise",15.8540484476869
"1076","Xe492",9,"Nonlinearities",29.6482351009751
"1077","Xe492",9,"NoiseAndNonlinearities",21.0667878004258
"1078","Xe492",10,"Noise",20.4243922229052
"1079","Xe492",10,"Nonlinearities",27.1180232169184
"1080","Xe492",10,"NoiseAndNonlinearities",16.508817246528
"1081","Xe516",1,"Noise",23.131253497254
"1082","Xe516",1,"Nonlinearities",35.3334143740422
"1083","Xe516",1,"NoiseAndNonlinearities",27.8199254370751
"1084","Xe516",2,"Noise",26.1170037730872
"1085","Xe516",2,"Nonlinearities",34.4229824746212
"1086","Xe516",2,"NoiseAndNonlinearities",25.4696264397623
"1087","Xe516",3,"Noise",15.2177755940826
"1088","Xe516",3,"Nonlinearities",32.1919249975545
"1089","Xe516",3,"NoiseAndNonlinearities",20.5415060669069
"1090","Xe516",4,"Noise",17.7246181239757
"1091","Xe516",4,"Nonlinearities",25.9682965731408
"1092","Xe516",4,"NoiseAndNonlinearities",19.1150127115802
"1093","Xe516",5,"Noise",24.6412583020341
"1094","Xe516",5,"Nonlinearities",29.8733235570701
"1095","Xe516",5,"NoiseAndNonlinearities",15.8915271409326
"1096","Xe516",6,"Noise",23.5803261144149
"1097","Xe516",6,"Nonlinearities",31.0581556782154
"1098","Xe516",6,"NoiseAndNonlinearities",25.0024458186642
"1099","Xe516",7,"Noise",14.2741067160363
"1100","Xe516",7,"Nonlinearities",26.6344131008817
"1101","Xe516",7,"NoiseAndNonlinearities",16.668644467901
"1102","Xe516",8,"Noise",17.8324293942377
"1103","Xe516",8,"Nonlinearities",27.3726684662199
"1104","Xe516",8,"NoiseAndNonlinearities",16.7166290064512
"1105","Xe516",9,"Noise",25.4391811021567
"1106","Xe516",9,"Nonlinearities",24.6422237765911
"1107","Xe516",9,"NoiseAndNonlinearities",18.6606335808071
"1108","Xe516",10,"Noise",33.4698684981797
"1109","Xe516",10,"Nonlinearities",32.0883773596768
"1110","Xe516",10,"NoiseAndNonlinearities",16.0421869681261
"1111","Xe520",1,"Noise",17.2057975120128
"1112","Xe520",1,"Nonlinearities",28.2997245831745
"1113","Xe520",1,"NoiseAndNonlinearities",39.4596824563503
"1114","Xe520",2,"Noise",23.1962687927865
"1115","Xe520",2,"Nonlinearities",27.7255914161761
"1116","Xe520",2,"NoiseAndNonlinearities",23.6922257890414
"1117","Xe520",3,"Noise",17.5123963113821
"1118","Xe520",3,"Nonlinearities",23.1756498641948
"1119","Xe520",3,"NoiseAndNonlinearities",17.5986001714464
"1120","Xe520",4,"Noise",24.3446593764417
"1121","Xe520",4,"Nonlinearities",30.6477782372739
"1122","Xe520",4,"NoiseAndNonlinearities",29.7329138670969
"1123","Xe520",5,"Noise",40.8903896575539
"1124","Xe520",5,"Nonlinearities",25.5099065191136
"1125","Xe520",5,"NoiseAndNonlinearities",22.5837169485269
"1126","Xe520",6,"Noise",19.4019165846172
"1127","Xe520",6,"Nonlinearities",27.4883096095964
"1128","Xe520",6,"NoiseAndNonlinearities",16.8594877008897
"1129","Xe520",7,"Noise",15.1762400504274
"1130","Xe520",7,"Nonlinearities",30.4535869955748
"1131","Xe520",7,"NoiseAndNonlinearities",16.608424307966
"1132","Xe520",8,"Noise",18.4325943294549
"1133","Xe520",8,"Nonlinearities",35.9408663184246
"1134","Xe520",8,"NoiseAndNonlinearities",30.5086856277803
"1135","Xe520",9,"Noise",57.2384245604327
"1136","Xe520",9,"Nonlinearities",30.5447658248409
"1137","Xe520",9,"NoiseAndNonlinearities",19.6853551267567
"1138","Xe520",10,"Noise",19.9763339297245
"1139","Xe520",10,"Nonlinearities",30.8880852340829
"1140","Xe520",10,"NoiseAndNonlinearities",23.6433297783979
"1141","Xe522",1,"Noise",20.9179469414024
"1142","Xe522",1,"Nonlinearities",26.3701278824608
"1143","Xe522",1,"NoiseAndNonlinearities",20.3068746375725
"1144","Xe522",2,"Noise",26.8512558066769
"1145","Xe522",2,"Nonlinearities",22.9490253229452
"1146","Xe522",2,"NoiseAndNonlinearities",20.2946601861928
"1147","Xe522",3,"Noise",29.3087447030709
"1148","Xe522",3,"Nonlinearities",31.407323594632
"1149","Xe522",3,"NoiseAndNonlinearities",17.1772162644176
"1150","Xe522",4,"Noise",15.7775770122915
"1151","Xe522",4,"Nonlinearities",25.1959323573638
"1152","Xe522",4,"NoiseAndNonlinearities",16.1522656217235
"1153","Xe522",5,"Noise",15.0932446869182
"1154","Xe522",5,"Nonlinearities",23.9692773674785
"1155","Xe522",5,"NoiseAndNonlinearities",25.9691767345925
"1156","Xe522",6,"Noise",16.7306802056896
"1157","Xe522",6,"Nonlinearities",35.4492618625534
"1158","Xe522",6,"NoiseAndNonlinearities",19.4820083824378
"1159","Xe522",7,"Noise",20.6082924951648
"1160","Xe522",7,"Nonlinearities",30.7110232739922
"1161","Xe522",7,"NoiseAndNonlinearities",29.9100299014006
"1162","Xe522",8,"Noise",16.8575030279017
"1163","Xe522",8,"Nonlinearities",30.6298562363366
"1164","Xe522",8,"NoiseAndNonlinearities",23.0822068436298
"1165","Xe522",9,"Noise",24.2185882095575
"1166","Xe522",9,"Nonlinearities",28.7156170150859
"1167","Xe522",9,"NoiseAndNonlinearities",22.034858623258
"1168","Xe522",10,"Noise",28.1568933553151
"1169","Xe522",10,"Nonlinearities",22.6688299098569
"1170","Xe522",10,"NoiseAndNonlinearities",21.8534650959567
"1171","Xe528",1,"Noise",22.1634602948414
"1172","Xe528",1,"Nonlinearities",34.2456672516005
"1173","Xe528",1,"NoiseAndNonlinearities",18.447835000806
"1174","Xe528",2,"Noise",20.1559185079031
"1175","Xe528",2,"Nonlinearities",31.9606010420843
"1176","Xe528",2,"NoiseAndNonlinearities",27.6958906028279
"1177","Xe528",3,"Noise",25.7519853811352
"1178","Xe528",3,"Nonlinearities",24.2659844959584
"1179","Xe528",3,"NoiseAndNonlinearities",15.7353869315108
"1180","Xe528",4,"Noise",29.6508305142157
"1181","Xe528",4,"Nonlinearities",34.0427589045937
"1182","Xe528",4,"NoiseAndNonlinearities",20.2101777086704
"1183","Xe528",5,"Noise",16.9501524435084
"1184","Xe528",5,"Nonlinearities",28.6092813087057
"1185","Xe528",5,"NoiseAndNonlinearities",19.1133179231612
"1186","Xe528",6,"Noise",22.6304326004291
"1187","Xe528",6,"Nonlinearities",27.8804862629078
"1188","Xe528",6,"NoiseAndNonlinearities",26.1924577254203
"1189","Xe528",7,"Noise",28.9523013416794
"1190","Xe528",7,"Nonlinearities",24.8590636210877
"1191","Xe528",7,"NoiseAndNonlinearities",15.5003821870867
"1192","Xe528",8,"Noise",23.6624799361567
"1193","Xe528",8,"Nonlinearities",28.4046620396669
"1194","Xe528",8,"NoiseAndNonlinearities",16.1019229207667
"1195","Xe528",9,"Noise",28.3000255248585
"1196","Xe528",9,"Nonlinearities",32.1475415739022
"1197","Xe528",9,"NoiseAndNonlinearities",20.7988181665648
"1198","Xe528",10,"Noise",23.8541814688661
"1199","Xe528",10,"Nonlinearities",31.0644969559466
"1200","Xe528",10,"NoiseAndNonlinearities",15.8711304252682
"1201","Xe553",1,"Noise",24.5949805133259
"1202","Xe553",1,"Nonlinearities",25.8579738373976
"1203","Xe553",1,"NoiseAndNonlinearities",23.1188375509688
"1204","Xe553",2,"Noise",17.9967887156155
"1205","Xe553",2,"Nonlinearities",30.864125789756
"1206","Xe553",2,"NoiseAndNonlinearities",16.1581491969236
"1207","Xe553",3,"Noise",18.8867392370261
"1208","Xe553",3,"Nonlinearities",30.1402130325214
"1209","Xe553",3,"NoiseAndNonlinearities",22.8123584132262
"1210","Xe553",4,"Noise",25.5533321707205
"1211","Xe553",4,"Nonlinearities",25.1612472951344
"1212","Xe553",4,"NoiseAndNonlinearities",16.1817354449163
"1213","Xe553",5,"Noise",22.4699169981068
"1214","Xe553",5,"Nonlinearities",24.3433371309677
"1215","Xe553",5,"NoiseAndNonlinearities",24.1317936501071
"1216","Xe553",6,"Noise",17.1121221956574
"1217","Xe553",6,"Nonlinearities",31.1213469102567
"1218","Xe553",6,"NoiseAndNonlinearities",20.9080219333439
"1219","Xe553",7,"Noise",27.1833840638788
"1220","Xe553",7,"Nonlinearities",32.7597647161983
"1221","Xe553",7,"NoiseAndNonlinearities",17.4732264663973
"1222","Xe553",8,"Noise",23.4743592449239
"1223","Xe553",8,"Nonlinearities",32.1362483310055
"1224","Xe553",8,"NoiseAndNonlinearities",19.5882361047292
"1225","Xe553",9,"Noise",24.1290508838507
"1226","Xe553",9,"Nonlinearities",30.0171016186479
"1227","Xe553",9,"NoiseAndNonlinearities",24.5617246693501
"1228","Xe553",10,"Noise",32.6555223200446
"1229","Xe553",10,"Nonlinearities",26.2175648414393
"1230","Xe553",10,"NoiseAndNonlinearities",26.3161751601051
"1231","Xe358",1,"Noise",18.631847589073
"1232","Xe358",1,"Nonlinearities",27.4577802828626
"1233","Xe358",1,"NoiseAndNonlinearities",26.6504806659675
"1234","Xe358",2,"Noise",19.7542792014169
"1235","Xe358",2,"Nonlinearities",34.0987309714556
"1236","Xe358",2,"NoiseAndNonlinearities",16.4381162517053
"1237","Xe358",3,"Noise",25.0437597859966
"1238","Xe358",3,"Nonlinearities",22.7302818447975
"1239","Xe358",3,"NoiseAndNonlinearities",19.2755954629025
"1240","Xe358",4,"Noise",33.8016611397997
"1241","Xe358",4,"Nonlinearities",25.5547360906374
"1242","Xe358",4,"NoiseAndNonlinearities",16.6469923124029
"1243","Xe358",5,"Noise",16.201552346119
"1244","Xe358",5,"Nonlinearities",25.7948947394434
"1245","Xe358",5,"NoiseAndNonlinearities",17.2492974527132
"1246","Xe358",6,"Noise",20.7727502108253
"1247","Xe358",6,"Nonlinearities",27.1046490702787
"1248","Xe358",6,"NoiseAndNonlinearities",21.1892628521706
"1249","Xe358",7,"Noise",18.8178492084043
"1250","Xe358",7,"Nonlinearities",28.2361435196556
"1251","Xe358",7,"NoiseAndNonlinearities",18.72655643956
"1252","Xe358",8,"Noise",19.6794884271203
"1253","Xe358",8,"Nonlinearities",26.0710951259799
"1254","Xe358",8,"NoiseAndNonlinearities",23.7609831854699
"1255","Xe358",9,"Noise",25.6688861757133
"1256","Xe358",9,"Nonlinearities",25.3964467734922
"1257","Xe358",9,"NoiseAndNonlinearities",21.9944578470374
"1258","Xe358",10,"Noise",15.2692215505482
"1259","Xe358",10,"Nonlinearities",20.3117563051196
"1260","Xe358",10,"NoiseAndNonlinearities",26.2800902177531
"1261","Xe400",1,"Noise",24.230074322335
"1262","Xe400",1,"Nonlinearities",24.2389548000736
"1263","Xe400",1,"NoiseAndNonlinearities",16.4752069475504
"1264","Xe400",2,"Noise",17.3705826578898
"1265","Xe400",2,"Nonlinearities",19.1519754586097
"1266","Xe400",2,"NoiseAndNonlinearities",22.6768649280766
"1267","Xe400",3,"Noise",16.4239724537834
"1268","Xe400",3,"Nonlinearities",26.1125592512042
"1269","Xe400",3,"NoiseAndNonlinearities",13.0719606932952
"1270","Xe400",4,"Noise",29.8276839140575
"1271","Xe400",4,"Nonlinearities",26.243422756373
"1272","Xe400",4,"NoiseAndNonlinearities",20.2079484332382
"1273","Xe400",5,"Noise",22.014488031697
"1274","Xe400",5,"Nonlinearities",33.7292772869087
"1275","Xe400",5,"NoiseAndNonlinearities",24.4890283426691
"1276","Xe400",6,"Noise",25.2640069611301
"1277","Xe400",6,"Nonlinearities",27.6310108451759
"1278","Xe400",6,"NoiseAndNonlinearities",15.9926513668019
"1279","Xe400",7,"Noise",15.9194136424965
"1280","Xe400",7,"Nonlinearities",27.9516704560339
"1281","Xe400",7,"NoiseAndNonlinearities",27.163914776228
"1282","Xe400",8,"Noise",17.9809457414908
"1283","Xe400",8,"Nonlinearities",26.7319435076692
"1284","Xe400",8,"NoiseAndNonlinearities",17.1817943979603
"1285","Xe400",9,"Noise",19.8960119083815
"1286","Xe400",9,"Nonlinearities",26.4402266047457
"1287","Xe400",9,"NoiseAndNonlinearities",18.43228579193
"1288","Xe400",10,"Noise",18.5805726942221
"1289","Xe400",10,"Nonlinearities",33.980805105618
"1290","Xe400",10,"NoiseAndNonlinearities",21.0612876531187
"1291","Xe557",1,"Noise",29.4897727205732
"1292","Xe557",1,"Nonlinearities",26.3504119694668
"1293","Xe557",1,"NoiseAndNonlinearities",22.0039178770758
"1294","Xe557",2,"Noise",18.6183935445299
"1295","Xe557",2,"Nonlinearities",22.8927564017226
"1296","Xe557",2,"NoiseAndNonlinearities",16.0089761562577
"1297","Xe557",3,"Noise",25.7334944270213
"1298","Xe557",3,"Nonlinearities",29.0303216116918
"1299","Xe557",3,"NoiseAndNonlinearities",25.6416061568741
"1300","Xe557",4,"Noise",27.0320787686546
"1301","Xe557",4,"Nonlinearities",39.3405640647382
"1302","Xe557",4,"NoiseAndNonlinearities",14.4308560820783
"1303","Xe557",5,"Noise",21.7149268020869
"1304","Xe557",5,"Nonlinearities",34.8276445628566
"1305","Xe557",5,"NoiseAndNonlinearities",15.8365613073713
"1306","Xe557",6,"Noise",16.8601631562275
"1307","Xe557",6,"Nonlinearities",27.3595147120719
"1308","Xe557",6,"NoiseAndNonlinearities",22.9919056121939
"1309","Xe557",7,"Noise",15.701465627545
"1310","Xe557",7,"Nonlinearities",31.803448041029
"1311","Xe557",7,"NoiseAndNonlinearities",25.7450410906722
"1312","Xe557",8,"Noise",30.1336689824783
"1313","Xe557",8,"Nonlinearities",32.7804506671948
"1314","Xe557",8,"NoiseAndNonlinearities",26.8955331063058
"1315","Xe557",9,"Noise",22.775935810856
"1316","Xe557",9,"Nonlinearities",24.1501080449812
"1317","Xe557",9,"NoiseAndNonlinearities",20.3864495489536
"1318","Xe557",10,"Noise",17.7596613322674
"1319","Xe557",10,"Nonlinearities",27.9321465067409
"1320","Xe557",10,"NoiseAndNonlinearities",22.9896790926667
"1321","Xe560",1,"Noise",22.4604022622868
"1322","Xe560",1,"Nonlinearities",28.2382243449661
"1323","Xe560",1,"NoiseAndNonlinearities",15.9800755380085
"1324","Xe560",2,"Noise",16.9374816394951
"1325","Xe560",2,"Nonlinearities",27.020714467169
"1326","Xe560",2,"NoiseAndNonlinearities",26.0847966066774
"1327","Xe560",3,"Noise",16.1198180399127
"1328","Xe560",3,"Nonlinearities",18.1491406810508
"1329","Xe560",3,"NoiseAndNonlinearities",21.7296763184521
"1330","Xe560",4,"Noise",24.3767961067152
"1331","Xe560",4,"Nonlinearities",31.6840173124883
"1332","Xe560",4,"NoiseAndNonlinearities",25.7167108549502
"1333","Xe560",5,"Noise",29.5725803213712
"1334","Xe560",5,"Nonlinearities",32.7308906445622
"1335","Xe560",5,"NoiseAndNonlinearities",25.8305166909325
"1336","Xe560",6,"Noise",17.3707439227902
"1337","Xe560",6,"Nonlinearities",26.4247795340254
"1338","Xe560",6,"NoiseAndNonlinearities",16.603175376066
"1339","Xe560",7,"Noise",21.3973630202182
"1340","Xe560",7,"Nonlinearities",32.7268390800682
"1341","Xe560",7,"NoiseAndNonlinearities",25.5207380313928
"1342","Xe560",8,"Noise",16.8462598804213
"1343","Xe560",8,"Nonlinearities",24.6968313194801
"1344","Xe560",8,"NoiseAndNonlinearities",15.7834573784319
"1345","Xe560",9,"Noise",15.1572093023219
"1346","Xe560",9,"Nonlinearities",28.3783747076439
"1347","Xe560",9,"NoiseAndNonlinearities",21.6009579193804
"1348","Xe560",10,"Noise",21.7723789003463
"1349","Xe560",10,"Nonlinearities",31.7049407572571
"1350","Xe560",10,"NoiseAndNonlinearities",16.4702521600709
"1351","Xe587",1,"Noise",18.0517705028551
"1352","Xe587",1,"Nonlinearities",31.1025420001472
"1353","Xe587",1,"NoiseAndNonlinearities",17.7225543241555
"1354","Xe587",2,"Noise",32.2623095347043
"1355","Xe587",2,"Nonlinearities",30.6179010407534
"1356","Xe587",2,"NoiseAndNonlinearities",27.959640005956
"1357","Xe587",3,"Noise",19.4610596986953
"1358","Xe587",3,"Nonlinearities",31.6145118571838
"1359","Xe587",3,"NoiseAndNonlinearities",25.3475348344761
"1360","Xe587",4,"Noise",20.2273948064408
"1361","Xe587",4,"Nonlinearities",23.8727540666771
"1362","Xe587",4,"NoiseAndNonlinearities",22.438243124815
"1363","Xe587",5,"Noise",39.2276261852415
"1364","Xe587",5,"Nonlinearities",33.5018380066903
"1365","Xe587",5,"NoiseAndNonlinearities",24.9004549837533
"1366","Xe587",6,"Noise",31.6696049532386
"1367","Xe587",6,"Nonlinearities",29.011539834764
"1368","Xe587",6,"NoiseAndNonlinearities",16.2457661195606
"1369","Xe587",7,"Noise",24.1687264121807
"1370","Xe587",7,"Nonlinearities",23.2495085579483
"1371","Xe587",7,"NoiseAndNonlinearities",17.0719150635034
"1372","Xe587",8,"Noise",25.496937604723
"1373","Xe587",8,"Nonlinearities",28.0895030575762
"1374","Xe587",8,"NoiseAndNonlinearities",17.0148181863401
"1375","Xe587",9,"Noise",21.9261466708683
"1376","Xe587",9,"Nonlinearities",27.630713910781
"1377","Xe587",9,"NoiseAndNonlinearities",20.5381244155347
"1378","Xe587",10,"Noise",34.2874535643098
"1379","Xe587",10,"Nonlinearities",20.5363872625913
"1380","Xe587",10,"NoiseAndNonlinearities",19.420323070421
"1381","Xe593",1,"Noise",18.6112074981729
"1382","Xe593",1,"Nonlinearities",31.5999588351232
"1383","Xe593",1,"NoiseAndNonlinearities",28.1153257313726
"1384","Xe593",2,"Noise",21.38247608969
"1385","Xe593",2,"Nonlinearities",29.2014663851571
"1386","Xe593",2,"NoiseAndNonlinearities",17.2083084310986
"1387","Xe593",3,"Noise",24.9527607660384
"1388","Xe593",3,"Nonlinearities",25.8209251028236
"1389","Xe593",3,"NoiseAndNonlinearities",29.2986364626069
"1390","Xe593",4,"Noise",21.0613164967379
"1391","Xe593",4,"Nonlinearities",30.1443706384012
"1392","Xe593",4,"NoiseAndNonlinearities",17.1637704731778
"1393","Xe593",5,"Noise",42.6287755546
"1394","Xe593",5,"Nonlinearities",26.6444919232695
"1395","Xe593",5,"NoiseAndNonlinearities",18.4797693038679
"1396","Xe593",6,"Noise",23.4530638472538
"1397","Xe593",6,"Nonlinearities",24.5489592065576
"1398","Xe593",6,"NoiseAndNonlinearities",19.819877618659
"1399","Xe593",7,"Noise",18.7094023408961
"1400","Xe593",7,"Nonlinearities",21.5942016518209
"1401","Xe593",7,"NoiseAndNonlinearities",16.9447382412745
"1402","Xe593",8,"Noise",15.9924732993028
"1403","Xe593",8,"Nonlinearities",23.057033005261
"1404","Xe593",8,"NoiseAndNonlinearities",17.7409853425408
"1405","Xe593",9,"Noise",20.2955034303043
"1406","Xe593",9,"Nonlinearities",30.1368005685032
"1407","Xe593",9,"NoiseAndNonlinearities",17.8767786795453
"1408","Xe593",10,"Noise",24.8415202014595
"1409","Xe593",10,"Nonlinearities",30.4602727196057
"1410","Xe593",10,"NoiseAndNonlinearities",18.4618532081721
"1411","Xe597",1,"Noise",19.6658640881751
"1412","Xe597",1,"Nonlinearities",27.8149956233445
"1413","Xe597",1,"NoiseAndNonlinearities",33.5486884574069
"1414","Xe597",2,"Noise",17.9146496506115
"1415","Xe597",2,"Nonlinearities",31.1719769839978
"1416","Xe597",2,"NoiseAndNonlinearities",14.3106308872893
"1417","Xe597",3,"Noise",15.0040484434692
"1418","Xe597",3,"Nonlinearities",33.1234057012857
"1419","Xe597",3,"NoiseAndNonlinearities",16.5017866231179
"1420","Xe597",4,"Noise",16.0230759729815
"1421","Xe597",4,"Nonlinearities",29.8353399564876
"1422","Xe597",4,"NoiseAndNonlinearities",27.0351120474779
"1423","Xe597",5,"Noise",16.4837196215378
"1424","Xe597",5,"Nonlinearities",34.6505409703171
"1425","Xe597",5,"NoiseAndNonlinearities",18.2493155415724
"1426","Xe597",6,"Noise",26.1350961958267
"1427","Xe597",6,"Nonlinearities",32.1003018434421
"1428","Xe597",6,"NoiseAndNonlinearities",18.9618047064949
"1429","Xe597",7,"Noise",27.3454393665789
"1430","Xe597",7,"Nonlinearities",27.9082013493611
"1431","Xe597",7,"NoiseAndNonlinearities",14.850420711535
"1432","Xe597",8,"Noise",24.6909152023974
"1433","Xe597",8,"Nonlinearities",33.9192343066811
"1434","Xe597",8,"NoiseAndNonlinearities",20.8960457157469
"1435","Xe597",9,"Noise",33.1956930004703
"1436","Xe597",9,"Nonlinearities",27.454062606132
"1437","Xe597",9,"NoiseAndNonlinearities",25.0990560019298
"1438","Xe597",10,"Noise",18.9014769224348
"1439","Xe597",10,"Nonlinearities",28.2595195033547
"1440","Xe597",10,"NoiseAndNonlinearities",23.3663149356046
"1441","Xe599",1,"Noise",25.6309232431816
"1442","Xe599",1,"Nonlinearities",28.1773289715142
"1443","Xe599",1,"NoiseAndNonlinearities",17.6788294825089
"1444","Xe599",2,"Noise",32.2308548678255
"1445","Xe599",2,"Nonlinearities",24.9893970819824
"1446","Xe599",2,"NoiseAndNonlinearities",16.3079604415123
"1447","Xe599",3,"Noise",17.9334299883752
"1448","Xe599",3,"Nonlinearities",30.8561443478104
"1449","Xe599",3,"NoiseAndNonlinearities",19.3934428507318
"1450","Xe599",4,"Noise",15.8281227251681
"1451","Xe599",4,"Nonlinearities",26.5790186877927
"1452","Xe599",4,"NoiseAndNonlinearities",19.65619849097
"1453","Xe599",5,"Noise",16.9455187397992
"1454","Xe599",5,"Nonlinearities",31.1170993500475
"1455","Xe599",5,"NoiseAndNonlinearities",16.863914398163
"1456","Xe599",6,"Noise",26.1788780830546
"1457","Xe599",6,"Nonlinearities",29.8856032054405
"1458","Xe599",6,"NoiseAndNonlinearities",18.6972455796447
"1459","Xe599",7,"Noise",18.9479574545779
"1460","Xe599",7,"Nonlinearities",31.8552271666184
"1461","Xe599",7,"NoiseAndNonlinearities",24.2597678937758
"1462","Xe599",8,"Noise",19.7925896356534
"1463","Xe599",8,"Nonlinearities",28.4195565482358
"1464","Xe599",8,"NoiseAndNonlinearities",27.4861332625762
"1465","Xe599",9,"Noise",16.5748974190319
"1466","Xe599",9,"Nonlinearities",22.2732889862127
"1467","Xe599",9,"NoiseAndNonlinearities",16.214992419656
"1468","Xe599",10,"Noise",20.6416448767113
"1469","Xe599",10,"Nonlinearities",19.5643571212714
"1470","Xe599",10,"NoiseAndNonlinearities",22.020687436933
"1471","Xe634",1,"Noise",33.5934764067356
"1472","Xe634",1,"Nonlinearities",21.7673504447773
"1473","Xe634",1,"NoiseAndNonlinearities",21.9006907148146
"1474","Xe634",2,"Noise",24.2220075099752
"1475","Xe634",2,"Nonlinearities",20.9307862490496
"1476","Xe634",2,"NoiseAndNonlinearities",31.7976879732844
"1477","Xe634",3,"Noise",17.4075029050114
"1478","Xe634",3,"Nonlinearities",26.4349637191018
"1479","Xe634",3,"NoiseAndNonlinearities",15.5679348623941
"1480","Xe634",4,"Noise",51.479852506738
"1481","Xe634",4,"Nonlinearities",25.0976412424622
"1482","Xe634",4,"NoiseAndNonlinearities",25.2536037743984
"1483","Xe634",5,"Noise",18.0773784930058
"1484","Xe634",5,"Nonlinearities",27.8337321175658
"1485","Xe634",5,"NoiseAndNonlinearities",18.4827053251035
"1486","Xe634",6,"Noise",56.1294878196909
"1487","Xe634",6,"Nonlinearities",24.7338826391284
"1488","Xe634",6,"NoiseAndNonlinearities",20.006060555514
"1489","Xe634",7,"Noise",24.7648703118464
"1490","Xe634",7,"Nonlinearities",34.419101883538
"1491","Xe634",7,"NoiseAndNonlinearities",21.107442804403
"1492","Xe634",8,"Noise",56.1178879038422
"1493","Xe634",8,"Nonlinearities",29.7471557798288
"1494","Xe634",8,"NoiseAndNonlinearities",27.6696454882136
"1495","Xe634",9,"Noise",16.5449815086835
"1496","Xe634",9,"Nonlinearities",35.2738701992587
"1497","Xe634",9,"NoiseAndNonlinearities",28.3928035553905
"1498","Xe634",10,"Noise",37.4716000390525
"1499","Xe634",10,"Nonlinearities",27.455624370803
"1500","Xe634",10,"NoiseAndNonlinearities",17.0327662712726
"1501","Xe680",1,"Noise",29.8967408856018
"1502","Xe680",1,"Nonlinearities",31.5541781152475
"1503","Xe680",1,"NoiseAndNonlinearities",15.3958728521768
"1504","Xe680",2,"Noise",27.2954585601036
"1505","Xe680",2,"Nonlinearities",28.6650483745917
"1506","Xe680",2,"NoiseAndNonlinearities",20.8897445283952
"1507","Xe680",3,"Noise",18.6476479248246
"1508","Xe680",3,"Nonlinearities",28.9410212156096
"1509","Xe680",3,"NoiseAndNonlinearities",25.2864538966563
"1510","Xe680",4,"Noise",15.4256298486802
"1511","Xe680",4,"Nonlinearities",35.8520855084942
"1512","Xe680",4,"NoiseAndNonlinearities",20.6368533168056
"1513","Xe680",5,"Noise",19.1846128795772
"1514","Xe680",5,"Nonlinearities",34.2379447588463
"1515","Xe680",5,"NoiseAndNonlinearities",17.446293829733
"1516","Xe680",6,"Noise",22.1563157788828
"1517","Xe680",6,"Nonlinearities",33.8999849236871
"1518","Xe680",6,"NoiseAndNonlinearities",18.9358668136712
"1519","Xe680",7,"Noise",32.6462781796495
"1520","Xe680",7,"Nonlinearities",35.8832818109256
"1521","Xe680",7,"NoiseAndNonlinearities",20.0878410096783
"1522","Xe680",8,"Noise",18.6628469767217
"1523","Xe680",8,"Nonlinearities",31.3996725770985
"1524","Xe680",8,"NoiseAndNonlinearities",18.502631322553
"1525","Xe680",9,"Noise",18.3397857314046
"1526","Xe680",9,"Nonlinearities",30.5144887077748
"1527","Xe680",9,"NoiseAndNonlinearities",22.2425919373931
"1528","Xe680",10,"Noise",16.1122963303296
"1529","Xe680",10,"Nonlinearities",30.0362840679176
"1530","Xe680",10,"NoiseAndNonlinearities",22.2703873497765
