"","Subject","Simulation","Artefact","PSNR"
"659","22035_XeVent_Noise_1.nii.gz",10,"Nonlinearities",30.7876383902711
"660","22035_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",31.8429227132867
"661","22036_XeVent_Noise_1.nii.gz",1,"Noise",16.0125175795711
"662","22036_XeVent_Noise_1.nii.gz",1,"Nonlinearities",28.8740538660091
"663","22036_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",14.7613509147661
"664","22036_XeVent_Noise_1.nii.gz",2,"Noise",20.7031818626366
"665","22036_XeVent_Noise_1.nii.gz",2,"Nonlinearities",22.6632986047177
"666","22036_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",17.4748396287459
"667","22036_XeVent_Noise_1.nii.gz",3,"Noise",20.3057247143206
"668","22036_XeVent_Noise_1.nii.gz",3,"Nonlinearities",22.7173206805001
"669","22036_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",24.4896529298969
"670","22036_XeVent_Noise_1.nii.gz",4,"Noise",18.1714124530828
"671","22036_XeVent_Noise_1.nii.gz",4,"Nonlinearities",22.8369058000807
"672","22036_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",15.6457972575169
"673","22036_XeVent_Noise_1.nii.gz",5,"Noise",16.921683958373
"674","22036_XeVent_Noise_1.nii.gz",5,"Nonlinearities",21.8922254069511
"675","22036_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",16.2656796899684
"676","22036_XeVent_Noise_1.nii.gz",6,"Noise",15.3435998385326
"677","22036_XeVent_Noise_1.nii.gz",6,"Nonlinearities",19.0033294395837
"678","22036_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",27.473268572922
"679","22036_XeVent_Noise_1.nii.gz",7,"Noise",14.7250431454239
"680","22036_XeVent_Noise_1.nii.gz",7,"Nonlinearities",34.9133563722374
"681","22036_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",16.3378383952214
"682","22036_XeVent_Noise_1.nii.gz",8,"Noise",19.0056303546328
"683","22036_XeVent_Noise_1.nii.gz",8,"Nonlinearities",21.7586475825759
"684","22036_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",16.2674749816676
"685","22036_XeVent_Noise_1.nii.gz",9,"Noise",21.5947187105344
"686","22036_XeVent_Noise_1.nii.gz",9,"Nonlinearities",20.5071882932495
"687","22036_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",20.3329186405937
"688","22036_XeVent_Noise_1.nii.gz",10,"Noise",18.3426676039734
"689","22036_XeVent_Noise_1.nii.gz",10,"Nonlinearities",28.0551335191428
"690","22036_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",15.7666082705982
"691","22037_XeVent_Noise_1.nii.gz",1,"Noise",19.491328382246
"692","22037_XeVent_Noise_1.nii.gz",1,"Nonlinearities",23.3779011027533
"693","22037_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",19.7419491889407
"694","22037_XeVent_Noise_1.nii.gz",2,"Noise",15.6231166876019
"695","22037_XeVent_Noise_1.nii.gz",2,"Nonlinearities",23.4939186387835
"696","22037_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",15.9829365259008
"697","22037_XeVent_Noise_1.nii.gz",3,"Noise",15.4869528263525
"698","22037_XeVent_Noise_1.nii.gz",3,"Nonlinearities",25.2422471645374
"699","22037_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",20.2485129528055
"700","22037_XeVent_Noise_1.nii.gz",4,"Noise",22.1069912710588
"701","22037_XeVent_Noise_1.nii.gz",4,"Nonlinearities",32.6429796575538
"702","22037_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",17.3004713192993
"703","22037_XeVent_Noise_1.nii.gz",5,"Noise",14.8474150587273
"704","22037_XeVent_Noise_1.nii.gz",5,"Nonlinearities",31.9055723253178
"705","22037_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",22.8270796836908
"706","22037_XeVent_Noise_1.nii.gz",6,"Noise",17.5180214262133
"707","22037_XeVent_Noise_1.nii.gz",6,"Nonlinearities",27.1756470370833
"708","22037_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",21.0240435657699
"709","22037_XeVent_Noise_1.nii.gz",7,"Noise",19.4247696321766
"710","22037_XeVent_Noise_1.nii.gz",7,"Nonlinearities",23.2775576423777
"711","22037_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",15.3353000010325
"712","22037_XeVent_Noise_1.nii.gz",8,"Noise",16.3642364277929
"713","22037_XeVent_Noise_1.nii.gz",8,"Nonlinearities",27.0270926210127
"714","22037_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",20.4618270171505
"715","22037_XeVent_Noise_1.nii.gz",9,"Noise",16.1286097680666
"716","22037_XeVent_Noise_1.nii.gz",9,"Nonlinearities",35.2928129729276
"717","22037_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",17.6399314536201
"718","22037_XeVent_Noise_1.nii.gz",10,"Noise",17.3603162191694
"719","22037_XeVent_Noise_1.nii.gz",10,"Nonlinearities",30.8175438449035
"720","22037_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",14.9013034965908
"721","22042_XeVent_Noise_1.nii.gz",1,"Noise",27.6864294306976
"722","22042_XeVent_Noise_1.nii.gz",1,"Nonlinearities",29.4931366612342
"723","22042_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",24.5658607265857
"724","22042_XeVent_Noise_1.nii.gz",2,"Noise",17.9636153104427
"725","22042_XeVent_Noise_1.nii.gz",2,"Nonlinearities",24.7964435606828
"726","22042_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",17.9651203465191
"727","22042_XeVent_Noise_1.nii.gz",3,"Noise",25.6136020380159
"728","22042_XeVent_Noise_1.nii.gz",3,"Nonlinearities",28.5246732265735
"729","22042_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",20.4276388250313
"730","22042_XeVent_Noise_1.nii.gz",4,"Noise",21.2064118194208
"731","22042_XeVent_Noise_1.nii.gz",4,"Nonlinearities",35.6505706785617
"732","22042_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",21.1393008870472
"733","22042_XeVent_Noise_1.nii.gz",5,"Noise",18.3879893685103
"734","22042_XeVent_Noise_1.nii.gz",5,"Nonlinearities",32.2580913732243
"735","22042_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",17.9716561615686
"736","22042_XeVent_Noise_1.nii.gz",6,"Noise",21.00169803914
"737","22042_XeVent_Noise_1.nii.gz",6,"Nonlinearities",21.9814717720684
"738","22042_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",15.4394874357068
"739","22042_XeVent_Noise_1.nii.gz",7,"Noise",17.4860515056191
"740","22042_XeVent_Noise_1.nii.gz",7,"Nonlinearities",32.4300283073144
"741","22042_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",24.3636540647023
"742","22042_XeVent_Noise_1.nii.gz",8,"Noise",15.8718261738209
"743","22042_XeVent_Noise_1.nii.gz",8,"Nonlinearities",32.1122377409395
"744","22042_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",26.7821024540178
"745","22042_XeVent_Noise_1.nii.gz",9,"Noise",37.9252503035671
"746","22042_XeVent_Noise_1.nii.gz",9,"Nonlinearities",32.7393294945
"747","22042_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",14.9275221070879
"748","22042_XeVent_Noise_1.nii.gz",10,"Noise",16.276262832336
"749","22042_XeVent_Noise_1.nii.gz",10,"Nonlinearities",22.6967458107319
"750","22042_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",19.654783612684
"751","2208_XeVent_Noise_1.nii.gz",1,"Noise",17.2173628296425
"752","2208_XeVent_Noise_1.nii.gz",1,"Nonlinearities",30.4502558607326
"753","2208_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",18.5021156704374
"754","2208_XeVent_Noise_1.nii.gz",2,"Noise",31.3906555274034
"755","2208_XeVent_Noise_1.nii.gz",2,"Nonlinearities",26.4097103306331
"756","2208_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",28.9485638934979
"757","2208_XeVent_Noise_1.nii.gz",3,"Noise",20.4268977826062
"758","2208_XeVent_Noise_1.nii.gz",3,"Nonlinearities",36.7752713275566
"759","2208_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",31.43657410726
"760","2208_XeVent_Noise_1.nii.gz",4,"Noise",19.609802336115
"761","2208_XeVent_Noise_1.nii.gz",4,"Nonlinearities",34.2506318893888
"762","2208_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",19.6782697824284
"763","2208_XeVent_Noise_1.nii.gz",5,"Noise",30.8194417969553
"764","2208_XeVent_Noise_1.nii.gz",5,"Nonlinearities",26.0179830792901
"765","2208_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",16.7037161327439
"766","2208_XeVent_Noise_1.nii.gz",6,"Noise",22.2172551934825
"767","2208_XeVent_Noise_1.nii.gz",6,"Nonlinearities",29.4136319820915
"768","2208_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",18.553815342863
"769","2208_XeVent_Noise_1.nii.gz",7,"Noise",15.7049195472627
"770","2208_XeVent_Noise_1.nii.gz",7,"Nonlinearities",21.3865471709311
"771","2208_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",21.8075482365695
"772","2208_XeVent_Noise_1.nii.gz",8,"Noise",20.3590153115081
"773","2208_XeVent_Noise_1.nii.gz",8,"Nonlinearities",26.3405331355184
"774","2208_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",14.7900248242417
"775","2208_XeVent_Noise_1.nii.gz",9,"Noise",21.8318746154717
"776","2208_XeVent_Noise_1.nii.gz",9,"Nonlinearities",28.3647433247194
"777","2208_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",22.1856263103288
"778","2208_XeVent_Noise_1.nii.gz",10,"Noise",27.5926024112021
"779","2208_XeVent_Noise_1.nii.gz",10,"Nonlinearities",25.58430169635
"780","2208_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",16.3030853704548
"781","64_XeVent_Noise_1.nii.gz",1,"Noise",26.7522508787308
"782","64_XeVent_Noise_1.nii.gz",1,"Nonlinearities",27.8528625210495
"783","64_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",18.9585019214879
"784","64_XeVent_Noise_1.nii.gz",2,"Noise",19.845826363879
"785","64_XeVent_Noise_1.nii.gz",2,"Nonlinearities",18.6774245256942
"786","64_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",15.8241150715305
"787","64_XeVent_Noise_1.nii.gz",3,"Noise",20.0694198982032
"788","64_XeVent_Noise_1.nii.gz",3,"Nonlinearities",25.8914308304851
"789","64_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",38.4129565768702
"790","64_XeVent_Noise_1.nii.gz",4,"Noise",28.0557650220689
"791","64_XeVent_Noise_1.nii.gz",4,"Nonlinearities",21.3014532427536
"792","64_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",24.1942282841081
"793","64_XeVent_Noise_1.nii.gz",5,"Noise",28.2300666846654
"794","64_XeVent_Noise_1.nii.gz",5,"Nonlinearities",26.4268107687288
"795","64_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",17.635997246616
"796","64_XeVent_Noise_1.nii.gz",6,"Noise",19.1357920507521
"797","64_XeVent_Noise_1.nii.gz",6,"Nonlinearities",26.8513448460381
"798","64_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",16.6887021939429
"799","64_XeVent_Noise_1.nii.gz",7,"Noise",14.9728763876189
"800","64_XeVent_Noise_1.nii.gz",7,"Nonlinearities",30.3036844670184
"801","64_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",16.2278118305963
"802","64_XeVent_Noise_1.nii.gz",8,"Noise",18.3511022779939
"803","64_XeVent_Noise_1.nii.gz",8,"Nonlinearities",21.3198860368926
"804","64_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",14.3624581025952
"805","64_XeVent_Noise_1.nii.gz",9,"Noise",18.9435994680454
"806","64_XeVent_Noise_1.nii.gz",9,"Nonlinearities",28.0917338000038
"807","64_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",22.1698463116985
"808","64_XeVent_Noise_1.nii.gz",10,"Noise",30.1142079745707
"809","64_XeVent_Noise_1.nii.gz",10,"Nonlinearities",31.1325616499368
"810","64_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",16.3041924254258
"811","65_XeVent_Noise_1.nii.gz",1,"Noise",18.2148835583157
"812","65_XeVent_Noise_1.nii.gz",1,"Nonlinearities",28.3565000513984
"813","65_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",20.3186155260014
"814","65_XeVent_Noise_1.nii.gz",2,"Noise",17.5659899766624
"815","65_XeVent_Noise_1.nii.gz",2,"Nonlinearities",28.2151767224479
"816","65_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",20.5364868446584
"817","65_XeVent_Noise_1.nii.gz",3,"Noise",17.7637422292278
"818","65_XeVent_Noise_1.nii.gz",3,"Nonlinearities",36.5801224105358
"819","65_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",17.1493508005079
"820","65_XeVent_Noise_1.nii.gz",4,"Noise",37.342424970464
"821","65_XeVent_Noise_1.nii.gz",4,"Nonlinearities",22.7575659295654
"822","65_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",15.1607972397319
"823","65_XeVent_Noise_1.nii.gz",5,"Noise",22.1919007477571
"824","65_XeVent_Noise_1.nii.gz",5,"Nonlinearities",25.7754800892926
"825","65_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",19.8134373361001
"826","65_XeVent_Noise_1.nii.gz",6,"Noise",21.396322888043
"827","65_XeVent_Noise_1.nii.gz",6,"Nonlinearities",24.5713322420154
"828","65_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",18.3786302989167
"829","65_XeVent_Noise_1.nii.gz",7,"Noise",15.5406955274571
"830","65_XeVent_Noise_1.nii.gz",7,"Nonlinearities",29.5653097372361
"831","65_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",23.4302765195409
"832","65_XeVent_Noise_1.nii.gz",8,"Noise",29.4577964465228
"833","65_XeVent_Noise_1.nii.gz",8,"Nonlinearities",26.4251207718718
"834","65_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",18.5339025378128
"835","65_XeVent_Noise_1.nii.gz",9,"Noise",29.1465749433611
"836","65_XeVent_Noise_1.nii.gz",9,"Nonlinearities",15.7210097961567
"837","65_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",16.6454146568656
"838","65_XeVent_Noise_1.nii.gz",10,"Noise",31.1715679140126
"839","65_XeVent_Noise_1.nii.gz",10,"Nonlinearities",42.3033919659457
"840","65_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",31.8225948633967
"841","7_XeVent_Noise_1.nii.gz",1,"Noise",20.7609265474026
"842","7_XeVent_Noise_1.nii.gz",1,"Nonlinearities",22.5788063838489
"843","7_XeVent_Noise_1.nii.gz",1,"NoiseAndNonlinearities",14.941012459205
"844","7_XeVent_Noise_1.nii.gz",2,"Noise",21.7336865226502
"845","7_XeVent_Noise_1.nii.gz",2,"Nonlinearities",27.6542463229464
"846","7_XeVent_Noise_1.nii.gz",2,"NoiseAndNonlinearities",23.474221628306
"847","7_XeVent_Noise_1.nii.gz",3,"Noise",25.3531820094413
"848","7_XeVent_Noise_1.nii.gz",3,"Nonlinearities",30.9589424399979
"849","7_XeVent_Noise_1.nii.gz",3,"NoiseAndNonlinearities",20.7411140034411
"850","7_XeVent_Noise_1.nii.gz",4,"Noise",17.2351765416647
"851","7_XeVent_Noise_1.nii.gz",4,"Nonlinearities",20.720881014896
"852","7_XeVent_Noise_1.nii.gz",4,"NoiseAndNonlinearities",16.615274816477
"853","7_XeVent_Noise_1.nii.gz",5,"Noise",18.5186274155577
"854","7_XeVent_Noise_1.nii.gz",5,"Nonlinearities",35.5915234526997
"855","7_XeVent_Noise_1.nii.gz",5,"NoiseAndNonlinearities",18.0425006168085
"856","7_XeVent_Noise_1.nii.gz",6,"Noise",17.1337285586163
"857","7_XeVent_Noise_1.nii.gz",6,"Nonlinearities",28.1520787187501
"858","7_XeVent_Noise_1.nii.gz",6,"NoiseAndNonlinearities",24.9185333383838
"859","7_XeVent_Noise_1.nii.gz",7,"Noise",18.2658736569362
"860","7_XeVent_Noise_1.nii.gz",7,"Nonlinearities",32.3048620454764
"861","7_XeVent_Noise_1.nii.gz",7,"NoiseAndNonlinearities",28.8464658804368
"862","7_XeVent_Noise_1.nii.gz",8,"Noise",20.7794099662245
"863","7_XeVent_Noise_1.nii.gz",8,"Nonlinearities",26.1703430648446
"864","7_XeVent_Noise_1.nii.gz",8,"NoiseAndNonlinearities",21.7592207303854
"865","7_XeVent_Noise_1.nii.gz",9,"Noise",25.8261141702451
"866","7_XeVent_Noise_1.nii.gz",9,"Nonlinearities",27.2585438290741
"867","7_XeVent_Noise_1.nii.gz",9,"NoiseAndNonlinearities",27.4276031714011
"868","7_XeVent_Noise_1.nii.gz",10,"Noise",15.4475941158376
"869","7_XeVent_Noise_1.nii.gz",10,"Nonlinearities",29.2172867271659
"870","7_XeVent_Noise_1.nii.gz",10,"NoiseAndNonlinearities",23.5238647395334
