"NumberOfImages","Mean","StandardDeviation"
"6",0.564822926170965,0.210767479459907
"6",0.534873013625474,0.212907139449057
"6",0.520573470975096,0.202682293234049
"6",0.547005169070332,0.208886155318138
"6",0.567153000519279,0.215489646361367
"6",0.53775397433159,0.217914848319796
"6",0.52372992974519,0.208353628666423
"6",0.549541562981109,0.213673197044817
"6",0.540344466106767,0.212831048239382
"6",0.560493120870855,0.223834316491571
"6",0.545833064452816,0.215594717986312
"6",0.51446224033081,0.214940993608682
"6",0.571764611950225,0.218011117618809
"6",0.542211432007522,0.221040220873953
"6",0.528128908567559,0.211876627964186
"6",0.562650237452007,0.218225266548874
"6",0.532303969562977,0.220019791445158
"6",0.517804129273997,0.209864890599859
"6",0.544709926009621,0.215873555386885
"6",0.56504951661018,0.222738124100112
"6",0.53526866890614,0.224837385858729
"6",0.521051990071378,0.215329914260015
"6",0.547317124855166,0.220473275239259
"6",0.537951224230173,0.219712861282652
"6",0.572181590517536,0.218632223576357
"6",0.542901344475595,0.221700772710099
"6",0.528952462849726,0.212705169291017
"6",0.554409826022484,0.217105929103551
"6",0.545361066234225,0.216573020473401
"6",0.547934025642549,0.221099045870071
"6",0.587957588213898,0.209150131604188
"6",0.623232397608748,0.205363144609243
"6",0.602877563368729,0.198588890737706
"6",0.558501913580811,0.208592762194604
"6",0.611441174321226,0.208353147375548
"6",0.590196262662296,0.200143522843457
"6",0.544007605114185,0.207452333398021
"6",0.62405310597383,0.196812731123665
"6",0.581701811352063,0.210989147922662
"6",0.561642147716933,0.200567124294929
"6",0.613700084129893,0.214999778106265
"6",0.5930591694627,0.207587348540401
"6",0.548167886835274,0.215226265325371
"6",0.625834395685003,0.203533374730055
"6",0.584576537018818,0.217406810046472
"6",0.565055753335303,0.207920571960921
"6",0.61486775777087,0.206462079557129
"6",0.572046753084655,0.218352582780335
"6",0.55171173124363,0.207295241122277
"6",0.586642486511657,0.209632260693462
"6",0.623152301963521,0.206451788878422
"6",0.603075756208089,0.199823008869965
"6",0.5593126669274,0.209746144583947
"6",0.634379543823237,0.194865271555076
"6",0.594076991299938,0.210701345695405
"6",0.575060221363157,0.201994942482793
"6",0.623965022155816,0.19802338235873
"6",0.582172035649135,0.211982677127494
"6",0.562382621730522,0.201820848441283
"6",0.595788835888912,0.20299111449351
"6",0.625725736271554,0.204591658278541
"6",0.584997909539974,0.218260140319022
"6",0.565733153114093,0.208995189428964
"6",0.598111007436393,0.209177349944683
"6",0.587024291415777,0.210582287083776
"6",0.621075057342344,0.218123564481007
"6",0.600599872411406,0.211611820365967
"6",0.555985167808995,0.220657233457739
"6",0.632642866464116,0.206268836042839
"6",0.591619059172333,0.221211366478714
"6",0.572245401758948,0.212623709275064
"6",0.621976059874299,0.20960647096746
"6",0.579407008441476,0.222678983979792
"6",0.559231034636805,0.212648963859994
"6",0.593441711087855,0.213419998067507
"6",0.623818901873939,0.21566753164711
"6",0.582354406179996,0.228540844697094
"6",0.562723452849672,0.219373168813405
"6",0.595859016154114,0.219195917990174
"6",0.584504262199342,0.220767755345616
"6",0.632448024121181,0.207278720210973
"6",0.591948291349592,0.221986281224209
"6",0.572826861072609,0.213589122440507
"6",0.60455804860732,0.212465479553207
"6",0.593737588984462,0.214292094340461
"6",0.5961186525778,0.21995338388052
"6",0.622348396019656,0.207724737879154
"6",0.602451630981194,0.201139184346823
"6",0.559092821183768,0.21083047367025
"6",0.633533348415046,0.196270146639997
"6",0.593573894662094,0.211749635123444
"6",0.574718589848045,0.203133533149013
"6",0.623181582409891,0.199383734774204
"6",0.581757434000732,0.213024064272656
"6",0.562142839115468,0.202983987646291
"6",0.595287737136373,0.204113221185265
"6",0.624946577675106,0.205826881726936
"6",0.584569104697992,0.219198168232135
"6",0.565470053558284,0.210032787102056
"6",0.597602743067232,0.21019704882254
"6",0.5865924297096,0.211592230305538
"6",0.633332400693113,0.197431758780792
"6",0.593870345029646,0.21265581173032
"6",0.575254039193399,0.204232748421583
"6",0.60605837271534,0.203465381735841
"6",0.595554018558027,0.205114385526391
"6",0.59783554970191,0.211073811614512
"6",0.631614594305935,0.208495188650187
"6",0.591461313091983,0.222886556997563
"6",0.572503127520872,0.214569844980143
"6",0.603999738137195,0.213454667295997
"6",0.593251444744223,0.215263619210925
"6",0.595624477539842,0.220837422093095
"6",0.60415641043555,0.214270807713762
"7",0.536308863197374,0.212539866717689
"7",0.561760846434435,0.216169806747985
"7",0.548364055544929,0.208453469668771
"7",0.519701555766157,0.208345054496557
"7",0.552753762131974,0.215917865149272
"7",0.538979087203007,0.207386031974693
"7",0.509571395069279,0.205879670320652
"7",0.563709071718261,0.211020066206579
"7",0.535904320019538,0.212999780203846
"7",0.522641151472023,0.203635436427982
"7",0.555235628809854,0.220452242396678
"7",0.541716968544953,0.212443763146462
"7",0.512840508955518,0.211429403892045
"7",0.565894007558624,0.215416212410518
"7",0.538564679764111,0.217643287179967
"7",0.525538868164916,0.208843247453592
"7",0.557347240677138,0.215331995298702
"7",0.529341095429985,0.216464221198775
"7",0.51595913790811,0.206785029482535
"7",0.540958494940125,0.212906278193813
"7",0.562250295771402,0.216809374581384
"7",0.548974551960144,0.209224297039442
"7",0.520568840742064,0.209220504712262
"7",0.572437911858104,0.211607877830237
"7",0.545530754346502,0.214678739580893
"7",0.532730200485703,0.206312198083918
"7",0.564170605523586,0.211700734619844
"7",0.53660757685253,0.213734756809167
"7",0.52346300055652,0.204539829307104
"7",0.547738093164835,0.209937130623772
"7",0.566329377844225,0.21603079839457
"7",0.539233613335098,0.218303565468304
"7",0.526322213034314,0.209655844629363
"7",0.550072471753255,0.214323754010424
"7",0.541592841911131,0.213598899394473
"7",0.560173981513019,0.223693138198376
"7",0.546725515270994,0.216159447595417
"7",0.517963542676474,0.215856891779386
"7",0.570574149069561,0.21837189347842
"7",0.543347493313593,0.221156685121443
"7",0.530386569871994,0.212842473123256
"7",0.562164941385185,0.218544216519983
"7",0.534266568326039,0.22028660564489
"7",0.520952912535985,0.211148558732913
"7",0.545628197259534,0.216382052201287
"7",0.5643826373852,0.222697975461506
"7",0.536962864326242,0.224694105015793
"7",0.523888342751762,0.21609110079366
"7",0.548022755997761,0.220609536095348
"7",0.539399594361525,0.219954346365297
"7",0.570968676047727,0.218942812681266
"7",0.543973841542334,0.221761224474418
"7",0.531126209566258,0.213586670518599
"7",0.55457494695624,0.217482947091281
"7",0.546221934902057,0.217019956159841
"7",0.548587482096823,0.221185074995623
"7",0.562091769210888,0.217443389837564
"7",0.548894940654683,0.209923233693957
"7",0.520660112731995,0.209922734454198
"7",0.57222832812655,0.21226701550788
"7",0.54547454679298,0.215296714069589
"7",0.532747379536344,0.207006003075487
"7",0.564004456506975,0.212366862468928
"7",0.536602350833266,0.214374038779806
"7",0.523535146642035,0.205268346397467
"7",0.547670740987923,0.210582731535907
"7",0.566153578674701,0.216649976009396
"7",0.539213342484541,0.21889331118244
"7",0.5263766016053,0.210324805084064
"7",0.54999331841081,0.214923073936897
"7",0.541559717239096,0.214215463919988
"7",0.572602445261587,0.212892642074664
"7",0.546072536402886,0.21595047408242
"7",0.533454633422538,0.207799289283684
"7",0.556411531250935,0.211788587052262
"7",0.548237962277865,0.211269460356364
"7",0.550532997935632,0.215545217273252
"7",0.570766865295325,0.219539328038008
"7",0.543926405451938,0.222321050748972
"7",0.531152699408362,0.214217989720458
"7",0.554471280631178,0.218056504649647
"7",0.546162900732056,0.217606933244148
"7",0.548516307318281,0.221729800244399
"7",0.554973584546404,0.218632565103695
"7",0.61507395169776,0.210375303098771
"7",0.597344170170812,0.204089921869999
"7",0.558815585322205,0.212121595741131
"7",0.625533403545221,0.200490562347032
"7",0.58971247883543,0.213152728107307
"7",0.572814951332094,0.205283775447399
"7",0.616041379184147,0.20298864817628
"7",0.579047959883594,0.214160715119414
"7",0.561543304407974,0.205149356362904
"7",0.591364715626654,0.206338207625139
"7",0.617780537563441,0.208644478051892
"7",0.581624112024633,0.219671543268463
"7",0.564531190325299,0.211360822327238
"7",0.593532689110866,0.211762282087911
"7",0.583526821505008,0.212882691868164
"7",0.625442194057287,0.201459598477037
"7",0.590021488400975,0.213949696738217
"7",0.573316152175433,0.206239274600985
"7",0.601238465061595,0.205877594092156
"7",0.591646891596289,0.207210420938248
"7",0.593785910782649,0.212535115594274
"7",0.62378221735237,0.211204413783108
"7",0.587805625689505,0.223058062413416
"7",0.570825546889847,0.215430902119081
"7",0.599313115419804,0.214789850808201
"7",0.589520130105993,0.216252050449482
"7",0.591735704946189,0.221270686556092
"7",0.599504105113797,0.215511223319743
"7",0.62476550827925,0.202575722747638
"7",0.589610093749316,0.214825016906256
"7",0.573029490216327,0.207184539334727
"7",0.60076989778831,0.206817949926188
"7",0.591235278152893,0.208141687840593
"7",0.593367421439556,0.213390711197873
"7",0.600941731111978,0.207633868377427
"7",0.599046199696206,0.2163421099158
"8",0.561682193698688,0.217798638695362
"8",0.549475332715809,0.210871331249061
"8",0.523371558176612,0.211077775671133
"8",0.571108879815463,0.213024004877938
"8",0.546276065435078,0.215811172611934
"8",0.534472085542216,0.208223708408724
"8",0.563463389037394,0.213102186183637
"8",0.538072978928361,0.215013281231266
"8",0.525977022533467,0.206737285181548
"8",0.548301281592326,0.211426142048081
"8",0.565465819432544,0.217060334759291
"8",0.540472444603627,0.219171980061935
"8",0.528574239912108,0.211347176556783
"8",0.550453267464103,0.2154344957534
"8",0.542626940326593,0.214817308070347
"8",0.571464999439046,0.213599162092369
"8",0.546825178674679,0.216410956742921
"8",0.53511524757257,0.208941295594533
"8",0.556425617897801,0.21251013034626
"8",0.548824053025527,0.212054513212163
"8",0.550952319720984,0.216007629662944
"8",0.569749348978335,0.219753599766598
"8",0.544841874062509,0.222328098484423
"8",0.532997866193842,0.214898966025976
"8",0.554619867163224,0.218338368195818
"8",0.546901760389413,0.217942742179089
"8",0.549080358087223,0.221763964973645
"8",0.555086541437672,0.218871823958016
"8",0.571278040751699,0.21418642371614
"8",0.546766898418533,0.216963907756067
"8",0.535118411213362,0.209554894862217
"8",0.556321261762729,0.213074389830765
"8",0.548756658046636,0.212630706601893
"8",0.5508751250674,0.216545974126967
"8",0.556768471174087,0.213648184711568
"8",0.554988670632808,0.219388980974818
"8",0.618453560641622,0.205412960856878
"8",0.586541811876676,0.215723184161415
"8",0.571494333489484,0.20867788823504
"8",0.596873467598523,0.208586406669893
"8",0.588099429716401,0.209678287227738
"8",0.590101359741062,0.214432610930049
"8",0.59706715157558,0.209311470106041
"8",0.595288859100076,0.217191359090403
"8",0.596673460149844,0.210111932369536
"9",0.570308888568386,0.214748253374763
"9",0.547419923467692,0.217320805216506
"9",0.536549555980175,0.210480264034769
"9",0.556340145976825,0.213660895705456
"9",0.549268054142586,0.213267198684331
"9",0.55124359503648,0.216910076375481
"9",0.556758868945394,0.2141928618448
"9",0.555092897677126,0.219562740789507
"9",0.556660744650795,0.214703336970467
"9",0.593472468815951,0.211372744221769
